name,city,statenam,state,censdist,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
,47,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,Dec-95,.,0
,47,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,Nov-99,.,0
,47,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,Nov-99,.,0
,47,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,Nov-99,.,0
,47,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,Nov-99,.,0
,48,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,May-62,.,0
,48,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,May-62,.,0
,48,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,May-64,.,0
,48,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,May-64,.,0
,48,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,May-66,.,0
,48,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,May-66,.,0
,48,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,May-68,.,0
,48,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,May-68,.,0
,48,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Apr-70,.,0
tulsa,48,,36,73,1969,455,94,0,0,NA,NA,NA,NA,NA,NA,NA,8.6348724365234375,0.025254249572753906,0.0339999794960022,NA,1,0,0,0.08426934480667114,0.10011184215545654,0.10583025217056274,0.08903473615646362,0.07095545530319214,0.0694577693939209,NA,NA,NA,NA,NA,0,92,1,Apr-70,.,0
tulsa,48,ok,36,73,1970,464,59,1,1,31,74,384,546,4682,9007,2169,8.8556671142578125,0.02524852752685547,0.04098999500274658,330000,1,0,0,0.08359396457672119,0.097431480884552,0.10273903608322144,0.08861714601516724,0.07335793972015381,0.07203108072280884,10.699996948242188,11.199996948242188,579.896484375,244.8453369140625,0.3879997730255127,0,92,0,May-72,.,0
tulsa,48,ok,36,73,1971,489,60,0,0,33,73,459,838,5113,8226,1994,9.004936218261719,0.016715288162231445,0.03796997666358948,331666.5,1,0,0,0.08295208215713501,0.09488421678543091,0.09980124235153198,0.08822029829025269,0.07564115524291992,0.07447659969329834,10.80999755859375,11.099998474121094,597.53076171875,256.7900390625,0.4049999713897705,0,92,1,May-72,.,0
tulsa,48,ok,36,73,1972,545,68,1,0,31,118,463,831,5334,8022,1592,9.4665069580078125,0.049986839294433594,0.04135999083518982,340800,1,0,0,0.0823412537574768,0.0924602746963501,0.09700572490692139,0.08784270286560059,0.07781380414962769,0.07680374383926392,10.919998168945312,11,605.2626953125,277.511962890625,0.4179999828338623,0,92,0,May-74,.,0
tulsa,48,ok,36,73,1973,568,66,0,0,25,109,412,1042,6079,9185,1717,10.072067260742188,0.062006473541259766,0.0316699743270874,341100,1,0,0,0.08175933361053467,0.09015101194381714,0.09434241056442261,0.08748292922973633,0.07988375425338745,0.07902079820632935,11.029998779296875,10.899993896484375,603.603515625,268.017822265625,0.4440000057220459,0,92,1,May-74,.,0
tulsa,48,ok,36,73,1974,568,100,1,1,28,134,458,1099,8512,11596,2065,9.977684020996094,-0.009415149688720703,0.04771000146865845,343700,1,0,0,0.08120429515838623,0.08794838190078735,0.09180212020874023,0.0871397852897644,0.08185803890228271,0.08113545179367065,11.139999389648438,10.799995422363281,582.14990234375,215.0101318359375,0.492999792098999,0,92,0,May-76,.,0
tulsa,48,ok,36,73,1975,612,103,0,0,37,136,581,1012,9068,13143,2316,10.070625305175781,0.009272098541259766,0.07643997669219971,347600,1,0,0,0.08067429065704346,0.08584517240524292,0.08937650918960571,0.0868120789527893,0.08374321460723877,0.08315461874008179,11.25,10.699996948242188,617.10009765625,204.4609375,0.5379996299743652,0,92,1,May-76,.,0
tulsa,48,ok,36,73,1976,673,113,1,0,27,131,392,1197,7479,14630,1904,10.365547180175781,0.028864622116088867,0.056079983711242676,349516,1,0,0,0.08016771078109741,0.08383488655090332,0.08705800771713257,0.0864989161491394,0.0855451226234436,0.08508467674255371,11.359992980957031,10.599998474121094,669.595703125,214.4111328125,0.5689997673034668,0,92,0,May-78,.,0
tulsa,48,ok,36,73,1977,639,112,0,0,28,172,489,1161,7284,13347,1968,10.712867736816406,0.03295779228210449,0.049879997968673706,352674,1,0,0,0.07968300580978394,0.08191138505935669,0.08483970165252686,0.08619922399520874,0.08726918697357178,0.08693128824234009,11.469993591308594,10.5,688.11865234375,211.2210693359375,0.6059999465942383,0,92,1,May-78,.,0
tulsa,48,ok,36,73,1978,650,131,1,1,45,193,609,1313,7070,13157,2355,11.22698974609375,0.0468752384185791,0.039329975843429565,356000,1,0,0,0.0792188048362732,0.08006924390792847,0.08271515369415283,0.08591222763061523,0.08892035484313965,0.08869987726211548,11.579994201660156,10.399993896484375,665.64404296875,214.723876953125,0.6519999504089355,0,92,0,May-80,May-78,0
tulsa,48,ok,36,73,1979,677,134,0,0,44,196,651,1435,7624,14448,3033,11.528923034667969,0.02653813362121582,0.03441998362541199,343258,1,0,0,0.0787738561630249,0.07830339670181274,0.08067858219146729,0.0856371521949768,0.09050315618515015,0.09039521217346191,11.689994812011719,10.299995422363281,690.08251953125,232.7823486328125,0.7259998321533203,0,92,1,May-80,May-80,0
tulsa,48,ok,36,73,1980,667,127,1,0,36,251,798,1630,11071,14990,3241,11.399269104003906,-0.01130986213684082,0.0482499897480011,355766,1,0,0,0.07834690809249878,0.07660919427871704,0.0787246823310852,0.08537322282791138,0.09202176332473755,0.09202176332473755,11.799995422363281,10.199996948242188,674.7568359375,219.66015625,0.8239998817443848,0,92,0,Apr-82,May-80,0
tulsa,48,ok,36,73,1981,672,161,0,0,47,247,949,1435,10271,14115,3193,11.753089904785156,0.030566930770874023,0.03599998354911804,367234,1,0,0,0.07821148633956909,0.076748788356781,0.07803893089294434,0.08379960060119629,0.08942526578903198,0.09103041887283325,11.979995727539062,10.359992980957031,700.77001953125,226.62255859375,0.9089999198913574,0,92,1,Apr-82,.,0
tulsa,48,ok,36,73,1982,700,172,1,1,31,228,1050,1395,9564,17134,3444,11.797370910644531,0.003760814666748047,0.05708000063896179,376599,1,0,0,0.07807797193527222,0.07688635587692261,0.0773630142211914,0.08224844932556152,0.08686584234237671,0.09005331993103027,12.159996032714844,10.519996643066406,707.7744140625,221.7822265625,0.9649996757507324,0,92,0,Apr-84,May-82,0
tulsa,48,ok,36,73,1983,648,175,0,0,35,193,968,1208,9058,16442,3583,11.176704406738281,-0.05404520034790039,0.09016996622085571,391101,1,0,0,0.07794636487960815,0.0770220160484314,0.07669669389724731,0.08071935176849365,0.08434265851974487,0.08908998966217041,12.339996337890625,10.680000305175781,747.94189453125,215.8165283203125,0.995999813079834,1,92,1,Apr-84,May-84,0
tulsa,48,ok,36,73,1984,692,142,1,0,30,246,904,1439,8712,15919,4359,11.253120422363281,0.006814002990722656,0.0700799822807312,385394,1,0,0,0.07781660556793213,0.07715576887130737,0.07603967189788818,0.07921165227890015,0.08185499906539917,0.08814024925231934,12.519996643066406,10.839996337890625,732.64306640625,204.3170166015625,1.0389995574951172,1,92,0,Apr-86,.,0
tulsa,48,ok,36,73,1985,694,163,0,0,33,268,796,1805,9078,15530,5142,11.240753173828125,-0.0010995864868164062,0.07166999578475952,374875,1,0,0,0.07768863439559937,0.07728761434555054,0.07539188861846924,0.0777251124382019,0.07940208911895752,0.0872037410736084,12.699996948242188,11,739.5693359375,194.2841796875,1.0759992599487305,1,92,1,Apr-86,.,0
tulsa,48,ok,36,73,1986,696,142,1,1,40,272,858,2125,9374,16647,6668,11.216636657714844,-0.0021479129791259766,0.0820799469947815,375335,1,0,0,0.07756245136260986,0.07741767168045044,0.0747530460357666,0.07625913619995117,0.07698321342468262,0.08628028631210327,12.879997253417969,11.159996032714844,797.80517578125,217.0560302734375,1.0959997177124023,1,92,0,Apr-88,.,0
tulsa,48,ok,36,73,1987,678,161,0,0,35,234,1074,1786,9504,18322,5558,11.002159118652344,-0.019306421279907227,0.07357996702194214,369961,1,0,0,0.07743799686431885,0.0775458812713623,0.07412302494049072,0.0748133659362793,0.07459765672683716,0.0853695273399353,13.05999755859375,11.319999694824219,740.2548828125,228.08154296875,1.1359996795654297,0,92,1,Apr-88,.,0
tulsa,48,ok,36,73,1988,689,148,1,0,35,260,1008,2159,9648,16280,5909,11.248519897460938,0.022144794464111328,0.06707996129989624,373602,1,0,0,0.07731527090072632,0.07767236232757568,0.07350164651870728,0.07338738441467285,0.07224476337432861,0.08447122573852539,13.239997863769531,11.479995727539062,736.57373046875,246.48291015625,1.182999610900879,0,92,0,Apr-90,.,0
tulsa,48,ok,36,73,1989,668,154,0,0,30,290,1416,2595,8963,14337,5967,11.408866882324219,0.014154434204101562,0.0559999942779541,366297,1,0,0,0.0771942138671875,0.07779711484909058,0.07288873195648193,0.07198077440261841,0.06992381811141968,0.08358508348464966,13.419998168945312,11.639999389648438,762.90283203125,262.903076171875,1.239999771118164,0,92,1,Apr-90,.,0
tulsa,48,ok,36,73,1990,699,178,1,1,57,382,1539,2920,8200,14323,7599,11.814956665039062,0.03497505187988281,0.0559999942779541,367302,1,0,0,0.07707476615905762,0.07792019844055176,0.0722840428352356,0.07059317827224731,0.06763416528701782,0.08271098136901855,13.599998474121094,11.799995422363281,776.58740234375,267.788818359375,1.3069992065429688,0,92,0,Apr-94,.,0
tulsa,48,ok,36,NA,1991,735,182,0,0,42,414,1469,2998,8724,13688,5612,NA,NA,0.06699997186660767,370735,1,0,0,0.07695698738098145,0.078041672706604,0.07168745994567871,0.06922417879104614,0.06537526845932007,0.08184856176376343,13.779998779296875,11.959999084472656,797.0478515625,283.394775390625,NA,0,92,0,Apr-94,.,0
tulsa,48,ok,36,NA,1992,753,103,1,0,33,368,1344,3263,8051,12936,4788,NA,NA,0.05699998140335083,375053,1,0,0,0.07684069871902466,0.07816147804260254,0.07109886407852173,0.06787341833114624,0.06314647197723389,0.08099764585494995,13.959999084472656,12.1199951171875,817.50830078125,299.000732421875,NA,0,92,0,Apr-94,.,0
,48,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,Mar-94,.,0
,48,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Mar-98,.,0
,48,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Mar-98,.,0
,48,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Mar-98,.,0
,48,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,Mar-98,.,0
,48,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Mar-02,.,0
,48,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,0,Mar-02,.,0
,50,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
,50,,NA,NA,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,.,.,0
washington,50,,51,NA,1969,3868,675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02299998700618744,NA,0,0,1,0.091724693775177,0.10437285900115967,0.1029539704322815,0.08856678009033203,0.09467142820358276,0.08378207683563232,NA,NA,NA,NA,NA,0,33,0,.,.,0
washington,50,dc,51,NA,1970,5055,622,1,0,221,313,11816,4089,22348,32638,11110,NA,NA,0.019999995827674866,757000,0,0,1,0.08902943134307861,0.10092401504516602,0.10092401504516602,0.08880001306533813,0.09469819068908691,0.08519560098648071,71.0999755859375,25.199996948242188,672.68017578125,329.896728515625,0.3880000114440918,0,33,0,.,.,0
washington,50,dc,51,NA,1971,4947,703,0,0,275,615,11222,3972,18818,26882,8732,NA,NA,0.02699999511241913,749333,0,0,1,0.08637148141860962,0.097523033618927,0.0989222526550293,0.08903002738952637,0.09472453594207764,0.086589515209198,71.01995849609375,24.610000610351562,753.08642578125,333.333251953125,0.4049999713897705,0,33,0,.,.,0
washington,50,dc,51,NA,1972,4951,621,0,0,245,714,7751,3897,12801,21386,5821,NA,NA,0.03299999237060547,748000,0,0,1,0.08375018835067749,0.09416884183883667,0.09694802761077881,0.08925682306289673,0.09475058317184448,0.08796417713165283,70.94000244140625,24.019989013671875,794.25830078125,33.4927978515625,0.4179999828338623,0,33,0,.,.,0
washington,50,dc,51,NA,1973,4937,665,0,0,268,596,7171,3591,11801,22901,4713,NA,NA,0.041999995708465576,746000,0,0,1,0.08116477727890015,0.09086060523986816,0.09500086307525635,0.08948051929473877,0.0947762131690979,0.08932006359100342,70.8599853515625,23.42999267578125,761.26123046875,601.35107421875,0.4440000057220459,0,33,0,.,.,0
washington,50,dc,51,NA,1974,4597,961,1,0,277,561,7941,2811,14126,25004,3924,NA,NA,0.04399999976158142,723000,0,0,1,0.07861447334289551,0.08759737014770508,0.09308016300201416,0.08970123529434204,0.09480148553848267,0.09065753221511841,70.77996826171875,22.839996337890625,754.5634765625,569.9794921875,0.492999792098999,0,33,1,Dec-78,.,1
washington,50,dc,51,NA,1975,4583,808,0,0,235,520,9137,2812,13164,25892,3397,NA,NA,0.07599997520446777,716000,0,0,1,0.07609862089157104,0.08437812328338623,0.09118539094924927,0.08991891145706177,0.09482645988464355,0.09197694063186646,70.699951171875,22.25,862.453125,613.3828125,0.5379996299743652,0,33,0,Jan-79,.,1
washington,50,dc,51,NA,1976,4340,606,0,0,188,508,7044,2659,11869,24506,2952,NA,NA,0.09099996089935303,702000,0,0,1,0.07361650466918945,0.08120208978652954,0.08931601047515869,0.09013372659683228,0.09485107660293579,0.09327864646911621,70.6199951171875,21.659988403320312,827.767578125,685.41259765625,0.5689997673034668,0,33,0,Jan-79,.,1
washington,50,dc,51,NA,1977,4166,585,0,0,192,402,6655,2594,11590,25646,2742,NA,NA,0.09700000286102295,690000,0,0,1,0.0711674690246582,0.07806837558746338,0.08747154474258423,0.09034562110900879,0.09487539529800415,0.09456300735473633,70.53997802734375,21.069992065429688,768.9765625,633.6630859375,0.6059999465942383,0,33,0,Jan-79,.,1
washington,50,dc,51,NA,1978,4078,573,1,0,189,447,6333,2546,12497,25744,3194,NA,NA,0.08499997854232788,674000,0,0,1,0.06875079870223999,0.07497608661651611,0.0856514573097229,0.09055471420288086,0.09489935636520386,0.09583038091659546,70.4599609375,20.479995727539062,731.5947265625,642.6376953125,0.6519999504089355,0,33,1,Jan-83,.,1
washington,50,dc,51,NA,1979,4034,549,0,0,180,489,6920,2964,13452,28819,3606,NA,NA,0.07499998807907104,656000,0,0,1,0.06636595726013184,0.07192444801330566,0.08385533094406128,0.09076106548309326,0.09492301940917969,0.09708106517791748,70.37994384765625,19.889999389648438,753.443359375,610.1923828125,0.7259998321533203,0,33,0,Jan-83,Jan-83,0
washington,50,dc,51,NA,1980,3652,486,0,0,200,439,8897,3236,16260,31068,3568,NA,NA,0.07299995422363281,635233,0,0,1,0.06401222944259644,0.06891268491744995,0.08208268880844116,0.09096473455429077,0.09494638442993164,0.09831541776657104,70.29998779296875,19.29998779296875,729.36865234375,632.28125,0.8239998817443848,0,33,0,Nov-82,Jan-83,0
washington,50,dc,51,NA,1981,3594,447,0,0,223,414,10399,3432,16832,32845,3765,NA,NA,0.0899999737739563,636000,0,0,1,0.06523627042770386,0.06856709718704224,0.07945984601974487,0.08792197704315186,0.09359335899353027,0.098964691162109375,69.8499755859375,19.319992065429688,620.4619140625,602.85986328125,0.9089999198913574,0,33,0,Nov-82,Jan-83,0
washington,50,dc,51,NA,1982,3861,524,1,0,194,421,9137,3645,14774,33435,4086,NA,NA,0.10599994659423828,631000,0,0,1,0.06641173362731934,0.06823527812957764,0.07694113254547119,0.08499997854232788,0.09229409694671631,0.09958821535110474,69.39996337890625,19.339996337890625,643.767578125,579.71923828125,0.9649996757507324,0,33,1,Nov-86,Jan-83,0
washington,50,dc,51,NA,1983,3847,517,0,0,183,406,7698,3646,12483,29405,3955,NA,NA,0.11699998378753662,623000,0,0,1,0.06754142045974731,0.06791633367538452,0.0745205283164978,0.08219176530838013,0.091045379638671875,0.10018742084503174,68.949951171875,19.360000610351562,688.1455078125,604.34326171875,0.995999813079834,0,33,0,Nov-87,Jan-87,0
washington,50,dc,51,NA,1984,3879,497,0,0,175,366,6087,4097,10954,27471,4374,NA,NA,0.0899999737739563,623000,0,0,1,0.06862795352935791,0.06760960817337036,0.07219231128692627,0.0794907808303833,0.08984440565109253,0.10076379776000977,68.5,19.379989624023438,715.28173828125,664.30078125,1.0389995574951172,0,33,0,Nov-87,.,0
washington,50,dc,51,NA,1985,3837,504,0,0,147,337,5230,4457,10005,24874,5025,NA,NA,0.08399999141693115,626000,0,0,1,0.06967383623123169,0.06731432676315308,0.06995141506195068,0.07689100503921509,0.08868837356567383,0.10131847858428955,68.04998779296875,19.399993896484375,702.22216796875,721.52197265625,1.0759992599487305,0,33,0,Nov-87,.,0
washington,50,dc,51,NA,1986,3877,537,1,0,194,328,4719,4181,10814,25818,6105,NA,NA,0.0769999623298645,626000,0,0,1,0.07068115472793579,0.06702995300292969,0.06779289245605469,0.07438689470291138,0.08757489919662476,0.10185283422470093,67.5999755859375,19.419998168945312,731.67578125,768.11376953125,1.0959997177124023,0,33,1,Nov-87,.,0
washington,50,dc,51,NA,1987,3909,619,0,0,225,245,4462,5084,11241,24965,6297,NA,NA,0.06299996376037598,622000,0,0,1,0.07165217399597168,0.06675583124160767,0.0657123327255249,0.07197320461273193,0.08650165796279907,0.10236787796020508,67.14996337890625,19.439987182617188,802.44287109375,789.7060546875,1.1359996795654297,0,33,0,Nov-90,.,0
washington,50,dc,51,NA,1988,3920,718,0,0,369,165,5689,5690,12295,28582,8633,NA,NA,0.04999998211860657,620000,0,0,1,0.07258868217468262,0.06649142503738403,0.06370562314987183,0.06964516639709473,0.08546644449234009,0.10286462306976318,66.699951171875,19.459991455078125,822.13037109375,835.7646484375,1.182999610900879,0,33,0,Nov-90,.,0
washington,50,dc,51,NA,1989,3974,742,0,0,434,186,6541,5775,11778,29113,8291,NA,NA,0.04999998211860657,604000,0,0,1,0.07349252700805664,0.06623625755310059,0.06176885962486267,0.0673983097076416,0.08446735143661499,0.10334408283233643,66.25,19.479995727539062,862.0966796875,840.322265625,1.239999771118164,0,33,0,Nov-90,.,0
washington,50,dc,51,NA,1990,4740,781,1,0,472,303,7365,6779,12035,30326,8109,NA,NA,0.06599998474121094,606900,0,0,1,0.07436543703079224,0.06598979234695435,0.05989846587181091,0.0652284026145935,0.08350253105163574,0.10380709171295166,65.79998779296875,19.5,849.27294921875,847.74267578125,1.3069992065429688,0,33,1,Nov-94,.,0
washington,50,dc,51,NA,1991,4502,646,0,0,482,214,7265,6704,12403,29119,8132,NA,NA,0.0769999623298645,598000,0,0,1,0.07520896196365356,0.06575167179107666,0.05809107422828674,0.06313163042068481,0.0825701355934143,0.10425448417663574,65.3499755859375,19.519989013671875,647.59423828125,620.36181640625,NA,0,33,0,Nov-94,.,0
washington,50,,51,NA,1992,4424,783,0,0,443,215,7456,8566,10719,30618,9117,NA,NA,0.08399999141693115,589000,0,0,1,0.07602453231811523,0.06552141904830933,0.05634355545043945,0.061104267835617065,0.0816686749458313,0.10468709468841553,64.89996337890625,19.539993286132812,445.916015625,392.98095703125,NA,0,33,0,Nov-94,.,0
,50,,NA,NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,Nov-94,.,0
,50,,NA,NA,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,Jan-99,.,0
,50,,NA,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,Jan-99,.,0
,50,,NA,NA,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,Jan-99,.,0
,50,,NA,NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,Jan-99,.,0
,50,,NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,Nov-02,.,0
,50,,NA,NA,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,Nov-02,.,0
,51,,NA,NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Nov-61,.,0
,51,,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Nov-65,.,0
,51,,NA,NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Nov-65,.,0
,51,,NA,NA,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Nov-67,.,0
,51,,NA,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Nov-67,.,0
,51,,NA,NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Nov-67,.,0
,51,,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,Nov-67,.,0
,51,,NA,NA,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,.,.,0
